date,hour,end_hour,start_station_id,end_station_id,day_type,trips
2018-11-13,14,16,248,265,1,1
2018-11-13,14,16,249,259,1,1
2018-11-13,15,16,247,265,1,1
2018-11-13,15,16,252,225,1,1
2018-11-13,15,17,171,264,1,1
2018-11-13,15,17,265,225,1,1
2018-11-13,16,17,189,250,1,1
2018-11-13,16,17,225,284,1,1
2018-11-13,16,17,246,262,1,1
2018-11-13,16,17,248,265,1,1
2018-11-13,16,17,248,273,1,2
2018-11-13,16,17,248,284,1,2
2018-11-13,16,17,248,290,1,1
2018-11-13,16,17,255,248,1,1
2018-11-13,16,17,259,265,1,1
2018-11-13,16,17,262,257,1,1
2018-11-13,16,17,290,261,1,1
2018-11-13,16,18,247,250,1,1
2018-11-13,16,18,260,277,1,1
2018-11-13,16,18,264,262,1,1
2018-11-13,17,18,171,261,1,1
2018-11-13,17,18,171,273,1,1
2018-11-13,17,18,225,275,1,1
2018-11-13,17,18,247,262,1,1
2018-11-13,17,18,248,260,1,1
2018-11-13,17,18,248,290,1,1
2018-11-13,17,18,253,264,1,1
2018-11-13,17,18,254,265,1,1
2018-11-13,17,18,260,250,1,1
2018-11-13,17,18,260,277,1,1
2018-11-13,17,18,275,248,1,1
2018-11-13,17,19,183,273,1,1
2018-11-13,17,19,250,259,1,1
2018-11-13,17,19,259,250,1,1
2018-11-13,18,19,248,251,1,1
2018-11-13,18,19,253,264,1,1
2018-11-13,18,19,256,284,1,1
2018-11-13,18,19,259,250,1,1
2018-11-13,18,19,262,284,1,1
2018-11-13,18,19,264,171,1,1
2018-11-13,18,19,277,262,1,1
2018-11-13,18,19,289,250,1,1
2018-11-13,18,19,289,284,1,1
2018-11-13,18,20,171,262,1,2
2018-11-13,18,20,189,262,1,1
2018-11-13,18,20,265,254,1,1
2018-11-13,19,20,171,258,1,1
2018-11-13,19,20,248,249,1,1
2018-11-13,19,20,253,246,1,1
2018-11-13,19,20,262,171,1,1
2018-11-13,19,20,264,256,1,3
2018-11-13,19,20,284,285,1,1
2018-11-13,19,20,290,265,1,2
2018-11-13,20,21,171,246,1,1
2018-11-13,20,21,171,264,1,1
2018-11-13,20,21,253,265,1,1
2018-11-13,20,21,256,183,1,1
2018-11-13,20,21,260,249,1,1
2018-11-13,20,22,248,275,1,1
2018-11-13,21,22,183,256,1,1
2018-11-13,21,22,247,258,1,1
2018-11-13,21,22,248,261,1,1
2018-11-13,21,22,256,284,1,1
2018-11-13,21,22,285,284,1,1
2018-11-13,21,23,248,273,1,1
2018-11-13,22,0,259,284,1,2
2018-11-13,22,23,171,261,1,1
2018-11-13,23,0,225,258,1,1
2018-11-13,23,0,249,262,1,1
2018-11-14,0,1,248,284,1,1
2018-11-14,2,4,171,273,1,1
2018-11-14,3,4,289,249,1,1
2018-11-14,6,7,261,225,1,1
2018-11-14,6,7,262,285,1,1
2018-11-14,7,8,285,262,1,1
2018-11-14,7,8,290,259,1,1
2018-11-14,7,9,249,250,1,1
2018-11-14,8,9,251,250,1,1
2018-11-14,8,9,258,285,1,1
2018-11-14,8,9,273,248,1,1
2018-11-14,8,9,273,260,1,1
2018-11-14,8,9,284,171,1,1
2018-11-14,8,9,284,225,1,1
2018-11-14,8,10,189,248,1,1
2018-11-14,8,10,265,249,1,1
2018-11-14,8,10,290,255,1,1
2018-11-14,8,10,290,262,1,1
2018-11-14,9,10,253,265,1,1
2018-11-14,9,10,261,248,1,1
2018-11-14,9,10,264,171,1,1
2018-11-14,9,10,265,249,1,1
2018-11-14,9,10,284,285,1,1
2018-11-14,9,10,290,259,1,1
2018-11-14,9,11,265,248,1,1
2018-11-14,10,11,246,254,1,1
2018-11-14,10,11,249,171,1,1
2018-11-14,10,11,289,262,1,1
2018-11-14,11,12,246,265,1,1
2018-11-14,11,12,260,262,1,1
2018-11-14,11,12,290,189,1,1
2018-11-14,12,13,249,171,1,2
2018-11-14,12,13,264,248,1,1
2018-11-14,12,13,264,260,1,1
2018-11-14,12,14,183,247,1,1
2018-11-14,12,14,248,265,1,1
2018-11-14,12,14,265,249,1,1
2018-11-14,13,14,259,262,1,1
2018-11-14,13,15,171,290,1,1
2018-11-14,13,15,258,261,1,1
2018-11-14,13,15,260,264,1,1
2018-11-14,14,15,247,183,1,1
2018-11-14,14,15,254,290,1,1
2018-11-14,14,15,264,171,1,1
2018-11-14,14,16,275,273,1,1
2018-11-14,14,16,289,246,1,1
2018-11-14,15,16,171,183,1,1
2018-11-14,15,16,247,277,1,1
2018-11-14,15,16,260,183,1,1
2018-11-14,15,17,248,249,1,1
2018-11-14,16,17,171,249,1,1
2018-11-14,16,17,248,249,1,1
2018-11-14,16,17,248,290,1,1
2018-11-14,16,17,260,258,1,1
2018-11-14,16,17,260,259,1,1
2018-11-14,16,17,290,246,1,1
2018-11-14,16,17,290,261,1,1
2018-11-14,16,18,171,273,1,1
2018-11-14,16,18,247,259,1,1
2018-11-14,16,18,248,258,1,1
2018-11-14,17,18,189,284,1,1
2018-11-14,17,18,247,261,1,1
2018-11-14,17,18,248,253,1,1
2018-11-14,17,18,249,262,1,1
2018-11-14,17,18,250,251,1,1
2018-11-14,17,18,259,258,1,1
2018-11-14,17,18,260,265,1,1
2018-11-14,17,18,264,248,1,1
2018-11-14,17,18,275,259,1,1
2018-11-14,17,19,189,265,1,1
2018-11-14,17,19,247,251,1,1
2018-11-14,17,19,259,277,1,1
2018-11-14,17,19,259,284,1,1
2018-11-14,17,19,260,275,1,1
2018-11-14,17,19,289,284,1,1
2018-11-14,18,19,225,284,1,1
2018-11-14,18,19,251,284,1,1
2018-11-14,18,19,259,247,1,1
2018-11-14,18,19,262,284,1,1
2018-11-14,18,19,275,284,1,1
2018-11-14,18,19,289,250,1,1
2018-11-14,18,20,262,259,1,1
2018-11-14,19,20,248,249,1,1
2018-11-14,19,20,248,261,1,1
2018-11-14,19,20,249,265,1,1
2018-11-14,19,20,259,248,1,1
2018-11-14,19,20,261,285,1,1
2018-11-14,19,20,264,171,1,1
2018-11-14,19,21,264,259,1,2
2018-11-14,19,21,289,262,1,1
2018-11-14,20,21,249,248,1,1
2018-11-14,20,21,254,183,1,1
2018-11-14,21,22,171,265,1,1
2018-11-14,21,22,259,262,1,1
2018-11-14,21,22,260,273,1,1
2018-11-14,22,23,265,249,1,1
2018-11-14,23,0,171,261,1,1
2018-11-14,23,0,189,265,1,1
2018-11-14,23,0,248,261,1,2
2018-11-14,23,0,259,258,1,1
2018-11-14,23,0,259,260,1,1
2018-11-15,0,1,189,273,1,1
2018-11-15,0,2,289,284,1,2
2018-11-15,2,3,248,284,1,1
2018-11-15,4,5,171,249,1,1
2018-11-15,4,5,261,284,1,1
2018-11-15,5,6,265,225,1,1
2018-11-15,6,7,261,225,1,1
2018-11-15,6,7,261,248,1,1
2018-11-15,7,8,284,261,1,2
2018-11-15,7,9,262,250,1,1
2018-11-15,7,9,290,259,1,1
2018-11-15,8,9,183,253,1,1
2018-11-15,8,9,249,248,1,1
2018-11-15,8,9,251,250,1,1
2018-11-15,8,9,257,262,1,1
2018-11-15,8,9,264,253,1,1
2018-11-15,8,9,265,171,1,1
2018-11-15,8,9,265,189,1,1
2018-11-15,8,9,265,260,1,1
2018-11-15,8,9,273,260,1,1
2018-11-15,8,9,275,225,1,1
2018-11-15,8,9,284,247,1,1
2018-11-15,8,9,290,248,1,1
2018-11-15,8,10,247,250,1,1
2018-11-15,8,10,249,265,1,1
2018-11-15,8,10,257,285,1,1
2018-11-15,8,10,259,250,1,1
2018-11-15,8,10,277,225,1,1
2018-11-15,8,10,290,171,1,1
2018-11-15,9,10,189,289,1,1
2018-11-15,9,10,246,253,1,1
2018-11-15,9,10,261,265,1,1
2018-11-15,9,10,264,248,1,1
2018-11-15,9,10,264,252,1,1
2018-11-15,9,10,290,254,1,1
2018-11-15,9,10,290,259,1,1
2018-11-15,9,11,261,257,1,1
2018-11-15,9,11,264,171,1,1
2018-11-15,9,11,284,262,1,1
2018-11-15,10,11,249,171,1,1
2018-11-15,10,11,252,290,1,1
2018-11-15,10,11,260,183,1,1
2018-11-15,10,11,260,259,1,1
2018-11-15,10,11,261,262,1,2
2018-11-15,10,11,265,183,1,1
2018-11-15,10,11,289,258,1,1
2018-11-15,10,12,264,171,1,1
2018-11-15,11,12,171,183,1,1
2018-11-15,11,12,256,250,1,1
2018-11-15,11,12,259,247,1,1
2018-11-15,11,12,265,247,1,1
2018-11-15,11,12,275,171,1,1
2018-11-15,11,12,290,273,1,1
2018-11-15,11,13,275,247,1,1
2018-11-15,11,13,284,285,1,1
2018-11-15,12,13,248,183,1,1
2018-11-15,12,13,249,171,1,1
2018-11-15,12,13,249,264,1,1
2018-11-15,12,13,258,262,1,1
2018-11-15,12,14,264,290,1,1
2018-11-15,13,14,189,259,1,1
2018-11-15,13,14,248,183,1,1
2018-11-15,13,14,249,171,1,1
2018-11-15,13,14,250,247,1,1
2018-11-15,13,14,252,262,1,1
2018-11-15,13,14,255,248,1,1
2018-11-15,13,14,290,254,1,1
2018-11-15,13,15,183,254,1,1
2018-11-15,14,15,225,284,1,1
2018-11-15,14,15,248,249,1,1
2018-11-15,14,15,262,247,1,1
2018-11-15,14,15,290,248,1,1
2018-11-15,14,16,171,275,1,1
2018-11-15,14,16,265,258,1,1
2018-11-15,14,16,285,284,1,1
2018-11-15,15,16,225,248,1,1
2018-11-15,15,16,250,251,1,1
2018-11-15,15,16,252,290,1,1
2018-11-15,15,16,265,275,1,1
2018-11-15,15,17,253,262,1,1
2018-11-15,15,17,261,275,1,1
2018-11-15,16,17,171,264,1,1
2018-11-15,16,17,189,284,1,1
2018-11-15,16,17,225,284,1,1
2018-11-15,16,17,248,265,1,1
2018-11-15,16,17,249,171,1,1
2018-11-15,16,17,259,247,1,1
2018-11-15,16,17,259,260,1,1
2018-11-15,16,17,259,284,1,1
2018-11-15,16,17,260,264,1,1
2018-11-15,16,17,261,248,1,1
2018-11-15,16,17,265,249,1,1
2018-11-15,16,17,289,183,1,1
2018-11-15,16,17,289,284,1,1
2018-11-15,16,18,253,251,1,1
2018-11-15,16,18,253,264,1,1
2018-11-15,17,18,171,261,1,1
2018-11-15,17,18,171,265,1,1
2018-11-15,17,18,248,261,1,1
2018-11-15,17,18,254,290,1,1
2018-11-15,17,18,259,265,1,1
2018-11-15,17,18,262,257,1,1
2018-11-15,17,18,265,253,1,1
2018-11-15,17,18,275,284,1,1
2018-11-15,17,19,249,262,1,1
2018-11-15,17,19,259,250,1,1
2018-11-15,17,19,262,250,1,1
2018-11-15,17,19,262,284,1,1
2018-11-15,18,19,225,261,1,1
2018-11-15,18,19,248,249,1,1
2018-11-15,18,19,249,247,1,1
2018-11-15,18,19,251,284,1,1
2018-11-15,18,19,254,265,1,1
2018-11-15,18,19,260,265,1,1
2018-11-15,18,19,284,248,1,1
2018-11-15,18,20,247,262,1,1
2018-11-15,18,20,262,261,1,1
2018-11-15,18,20,264,248,1,1
2018-11-15,18,22,264,265,1,1
2018-11-15,19,20,171,259,1,1
2018-11-15,19,20,246,248,1,1
2018-11-15,19,20,248,249,1,1
2018-11-15,19,20,250,262,1,1
2018-11-15,19,20,252,248,1,1
2018-11-15,19,20,254,249,1,3
2018-11-15,19,20,290,265,1,1
2018-11-15,19,21,171,277,1,1
2018-11-15,19,21,189,246,1,1
2018-11-15,20,21,275,289,1,1
2018-11-15,20,22,247,289,1,4
2018-11-15,21,22,189,265,1,1
2018-11-15,21,22,248,246,1,1
2018-11-15,21,22,248,259,1,1
2018-11-15,21,22,248,264,1,1
2018-11-15,21,22,249,250,1,1
2018-11-15,21,22,251,284,1,1
2018-11-15,21,22,260,273,1,1
2018-11-15,22,0,248,284,1,1
2018-11-15,22,23,189,265,1,1
2018-11-15,22,23,265,260,1,1
2018-11-15,22,23,289,261,1,1
2018-11-15,23,0,248,259,1,1
2018-11-15,23,0,249,256,1,1
2018-11-15,23,0,265,249,1,2
2018-11-16,0,2,248,250,1,1
2018-11-16,1,2,289,285,1,1
2018-11-16,2,3,265,249,1,1
2018-11-16,2,3,265,284,1,1
2018-11-16,5,6,249,247,1,1
2018-11-16,6,7,262,285,1,1
2018-11-16,7,8,285,262,1,1
2018-11-16,7,9,290,259,1,1
2018-11-16,8,9,246,273,1,1
2018-11-16,8,9,251,250,1,1
2018-11-16,8,9,265,189,1,1
2018-11-16,8,9,265,260,1,1
2018-11-16,8,9,265,275,1,1
2018-11-16,8,9,273,260,1,1
2018-11-16,8,9,277,225,1,1
2018-11-16,8,9,290,171,1,1
2018-11-16,8,9,290,248,1,1
2018-11-16,8,10,246,249,1,1
2018-11-16,8,10,249,171,1,1
2018-11-16,8,10,253,248,1,1
2018-11-16,9,10,183,248,1,1
2018-11-16,9,10,246,265,1,1
2018-11-16,9,10,261,248,1,1
2018-11-16,9,10,261,275,1,1
2018-11-16,9,10,262,289,1,1
2018-11-16,9,10,265,248,1,1
2018-11-16,9,11,264,171,1,2
2018-11-16,10,11,265,183,1,1
2018-11-16,10,11,265,248,1,1
2018-11-16,10,12,248,289,1,1
2018-11-16,10,12,258,285,1,1
2018-11-16,11,12,246,261,1,1
2018-11-16,11,12,249,171,1,1
2018-11-16,11,12,264,171,1,1
2018-11-16,11,12,264,249,1,1
2018-11-16,11,13,250,251,1,1
2018-11-16,11,13,258,264,1,2
2018-11-16,11,13,265,262,1,1
2018-11-16,12,13,171,252,1,1
2018-11-16,12,13,260,251,1,1
2018-11-16,12,13,262,265,1,1
2018-11-16,12,13,264,171,1,1
2018-11-16,12,13,265,252,1,1
2018-11-16,12,13,275,249,1,1
2018-11-16,12,14,189,250,1,3
2018-11-16,12,14,248,246,1,1
2018-11-16,12,14,253,183,1,1
2018-11-16,12,14,253,259,1,1
2018-11-16,12,14,256,264,1,1
2018-11-16,12,14,258,247,1,3
2018-11-16,13,14,248,251,1,1
2018-11-16,13,14,249,264,1,1
2018-11-16,13,14,250,262,1,1
2018-11-16,13,14,256,264,1,1
2018-11-16,13,14,285,258,1,1
2018-11-16,13,14,290,246,1,1
2018-11-16,13,14,290,254,1,1
2018-11-16,13,15,249,247,1,1
2018-11-16,13,15,256,264,1,2
2018-11-16,14,15,171,290,1,1
2018-11-16,14,15,183,290,1,1
2018-11-16,14,15,189,260,1,1
2018-11-16,14,15,225,284,1,1
2018-11-16,14,15,246,290,1,1
2018-11-16,14,15,247,189,1,2
2018-11-16,14,15,247,260,1,3
2018-11-16,14,15,247,277,1,1
2018-11-16,14,15,254,265,1,1
2018-11-16,14,15,261,246,1,1
2018-11-16,14,16,247,277,1,1
2018-11-16,14,16,250,262,1,1
2018-11-16,14,16,262,258,1,1
2018-11-16,14,16,265,254,1,1
2018-11-16,14,16,290,289,1,1
2018-11-16,15,16,248,289,1,1
2018-11-16,15,16,249,273,1,1
2018-11-16,15,16,249,277,1,1
2018-11-16,15,16,250,262,1,2
2018-11-16,15,16,258,250,1,1
2018-11-16,15,16,259,250,1,1
2018-11-16,15,16,260,251,1,1
2018-11-16,15,16,264,189,1,2
2018-11-16,15,17,260,285,1,1
2018-11-16,15,17,262,258,1,2
2018-11-16,15,17,290,250,1,1
2018-11-16,16,17,247,259,1,1
2018-11-16,16,17,248,249,1,1
2018-11-16,16,17,248,258,1,1
2018-11-16,16,17,249,262,1,1
2018-11-16,16,17,250,285,1,1
2018-11-16,16,17,253,264,1,1
2018-11-16,16,17,262,257,1,1
2018-11-16,16,17,275,246,1,1
2018-11-16,16,17,275,273,1,1
2018-11-16,16,17,284,250,1,1
2018-11-16,16,17,289,261,1,1
2018-11-16,16,17,290,262,1,1
2018-11-16,16,18,258,249,1,2
2018-11-16,16,18,260,262,1,1
2018-11-16,16,18,262,257,1,1
2018-11-16,16,18,265,260,1,1
2018-11-16,17,18,171,249,1,1
2018-11-16,17,18,171,264,1,2
2018-11-16,17,18,183,273,1,1
2018-11-16,17,18,246,249,1,1
2018-11-16,17,18,248,261,1,1
2018-11-16,17,18,248,290,1,2
2018-11-16,17,18,250,261,1,1
2018-11-16,17,19,246,275,1,2
2018-11-16,17,19,247,225,1,1
2018-11-16,17,19,252,258,1,1
2018-11-16,17,19,261,262,1,1
2018-11-16,17,19,285,258,1,1
2018-11-16,17,20,289,189,1,3
2018-11-16,18,19,247,183,1,1
2018-11-16,18,19,248,253,1,1
2018-11-16,18,19,258,289,1,1
2018-11-16,18,19,261,250,1,1
2018-11-16,18,19,262,261,1,1
2018-11-16,18,19,262,284,1,1
2018-11-16,18,20,265,225,1,1
2018-11-16,19,20,260,248,1,1
2018-11-16,19,20,289,262,1,1
2018-11-16,19,20,290,189,1,2
2018-11-16,19,21,289,262,1,1
2018-11-16,20,21,189,277,1,1
2018-11-16,20,21,247,290,1,1
2018-11-16,20,21,248,171,1,1
2018-11-16,20,21,248,259,1,1
2018-11-16,20,21,248,260,1,1
2018-11-16,20,21,249,277,1,2
2018-11-16,20,21,261,250,1,1
2018-11-16,20,21,273,275,1,1
2018-11-16,20,22,248,246,1,2
2018-11-16,20,22,259,265,1,2
2018-11-16,20,22,264,248,1,1
2018-11-16,20,22,289,259,1,1
2018-11-16,20,22,289,261,1,1
2018-11-16,21,9,264,171,1,1
2018-11-16,21,22,171,249,1,1
2018-11-16,21,22,257,284,1,3
2018-11-16,21,22,265,248,1,1
2018-11-16,21,23,248,247,1,1
2018-11-16,21,23,260,284,1,1
2018-11-16,21,23,265,258,1,1
2018-11-16,22,0,262,285,1,1
2018-11-16,22,23,171,265,1,1
2018-11-16,22,23,171,284,1,1
2018-11-16,22,23,247,256,1,1
2018-11-16,22,23,258,265,1,1
2018-11-16,23,1,189,265,1,1
2018-11-17,0,2,273,289,0,1
2018-11-17,1,2,183,258,0,1
2018-11-17,1,2,189,273,0,1
2018-11-17,1,2,248,275,0,2
2018-11-17,1,2,248,289,0,1
2018-11-17,1,2,259,262,0,1
2018-11-17,1,2,259,273,0,1
2018-11-17,1,2,259,290,0,1
2018-11-17,2,3,248,290,0,1
2018-11-17,2,3,259,257,0,2
2018-11-17,3,4,259,285,0,1
2018-11-17,7,8,264,248,0,1
2018-11-17,8,9,265,259,0,1
2018-11-17,9,11,284,171,0,1
2018-11-17,10,11,249,284,0,1
2018-11-17,10,11,290,171,0,1
2018-11-17,10,12,255,248,0,1
2018-11-17,10,13,258,248,0,1
2018-11-17,11,12,250,256,0,2
2018-11-17,11,12,258,262,0,1
2018-11-17,11,12,273,264,0,2
2018-11-17,11,12,290,249,0,1
2018-11-17,11,13,248,275,0,1
2018-11-17,11,13,290,248,0,1
2018-11-17,11,14,246,249,0,1
2018-11-17,12,13,258,250,0,1
2018-11-17,12,13,262,250,0,2
2018-11-17,12,13,264,275,0,1
2018-11-17,12,14,248,253,0,1
2018-11-17,12,14,249,259,0,2
2018-11-17,12,14,251,285,0,1
2018-11-17,12,15,248,247,0,2
2018-11-17,13,14,183,257,0,1
2018-11-17,13,14,247,248,0,1
2018-11-17,13,14,284,257,0,1
2018-11-17,13,14,284,290,0,2
2018-11-17,13,14,290,189,0,1
2018-11-17,13,14,290,254,0,1
2018-11-17,13,15,247,250,0,2
2018-11-17,13,15,248,171,0,2
2018-11-17,13,15,264,256,0,2
2018-11-17,13,16,290,275,0,3
2018-11-17,14,15,171,246,0,1
2018-11-17,14,15,250,258,0,3
2018-11-17,14,15,275,289,0,1
2018-11-17,14,15,290,275,0,1
2018-11-17,14,16,246,249,0,1
2018-11-17,14,16,248,250,0,1
2018-11-17,14,16,259,275,0,2
2018-11-17,14,17,290,249,0,1
2018-11-17,15,16,171,260,0,1
2018-11-17,15,16,171,289,0,1
2018-11-17,15,16,183,247,0,1
2018-11-17,15,16,250,261,0,2
2018-11-17,15,16,250,262,0,1
2018-11-17,15,16,259,171,0,1
2018-11-17,15,16,275,259,0,1
2018-11-17,15,16,289,262,0,1
2018-11-17,15,17,171,250,0,1
2018-11-17,15,17,248,257,0,2
2018-11-17,15,17,256,275,0,6
2018-11-17,15,17,258,265,0,1
2018-11-17,15,17,262,258,0,1
2018-11-17,15,17,264,171,0,1
2018-11-17,15,17,265,253,0,1
2018-11-17,15,17,284,257,0,1
2018-11-17,15,18,284,257,0,1
2018-11-17,16,17,171,262,0,1
2018-11-17,16,17,189,262,0,1
2018-11-17,16,17,249,261,0,1
2018-11-17,16,17,254,290,0,1
2018-11-17,16,17,256,273,0,2
2018-11-17,16,17,256,289,0,2
2018-11-17,16,18,248,273,0,2
2018-11-17,17,18,247,262,0,1
2018-11-17,17,18,248,264,0,1
2018-11-17,17,18,248,289,0,2
2018-11-17,17,18,258,261,0,1
2018-11-17,17,18,259,265,0,1
2018-11-17,17,18,262,250,0,1
2018-11-17,17,18,265,248,0,1
2018-11-17,17,19,248,189,0,1
2018-11-17,17,19,250,259,0,1
2018-11-17,18,19,261,247,0,1
2018-11-17,18,19,273,183,0,2
2018-11-17,18,20,289,290,0,1
2018-11-17,19,20,248,171,0,1
2018-11-17,19,21,259,262,0,1
2018-11-17,19,21,275,290,0,1
2018-11-17,20,21,183,262,0,1
2018-11-17,20,21,247,250,0,2
2018-11-17,20,21,247,284,0,4
2018-11-17,20,21,249,273,0,1
2018-11-17,20,21,256,259,0,1
2018-11-17,20,21,265,260,0,1
2018-11-17,20,22,171,261,0,1
2018-11-17,20,22,171,284,0,2
2018-11-17,20,22,251,284,0,2
2018-11-17,20,23,284,285,0,1
2018-11-17,21,22,289,183,0,1
2018-11-17,21,23,259,258,0,2
2018-11-17,22,23,183,289,0,1
2018-11-17,23,0,171,265,0,1
2018-11-17,23,0,259,284,0,2
2018-11-17,23,0,261,251,0,1
2018-11-17,23,1,261,290,0,1
2018-11-18,0,1,183,261,0,1
2018-11-18,0,1,183,273,0,1
2018-11-18,1,2,249,250,0,1
2018-11-18,1,3,183,284,0,2
2018-11-18,2,3,183,261,0,1
2018-11-18,3,4,260,249,0,1
2018-11-18,4,5,171,225,0,1
2018-11-18,7,8,250,275,0,1
2018-11-18,7,8,265,259,0,1
2018-11-18,8,9,256,277,0,1
2018-11-18,8,9,284,289,0,1
2018-11-18,9,10,256,247,0,1
2018-11-18,9,11,260,171,0,1
2018-11-18,10,11,256,257,0,1
2018-11-18,10,11,262,257,0,1
2018-11-18,10,11,265,246,0,1
2018-11-18,10,12,247,285,0,2
2018-11-18,10,12,256,257,0,1
2018-11-18,10,12,259,285,0,2
2018-11-18,11,12,273,285,0,1
2018-11-18,11,12,285,284,0,1
2018-11-18,11,13,246,265,0,1
2018-11-18,11,13,257,250,0,2
2018-11-18,11,13,257,262,0,1
2018-11-18,11,13,258,284,0,1
2018-11-18,11,13,264,257,0,2
2018-11-18,11,13,285,257,0,1
2018-11-18,12,13,246,261,0,1
2018-11-18,12,13,248,258,0,1
2018-11-18,12,13,285,262,0,2
2018-11-18,12,13,289,290,0,1
2018-11-18,12,14,249,171,0,1
2018-11-18,12,14,249,247,0,1
2018-11-18,12,14,250,258,0,2
2018-11-18,12,14,250,262,0,1
2018-11-18,12,14,257,189,0,1
2018-11-18,12,14,261,265,0,1
2018-11-18,12,14,284,257,0,2
2018-11-18,12,14,284,258,0,5
2018-11-18,12,14,285,289,0,2
2018-11-18,13,14,249,284,0,1
2018-11-18,13,14,254,248,0,1
2018-11-18,13,14,257,284,0,1
2018-11-18,13,14,258,265,0,1
2018-11-18,13,14,262,250,0,2
2018-11-18,13,14,273,183,0,2
2018-11-18,13,15,183,189,0,1
2018-11-18,13,15,257,264,0,2
2018-11-18,13,15,258,284,0,3
2018-11-18,13,15,261,257,0,2
2018-11-18,13,15,261,264,0,2
2018-11-18,13,15,285,262,0,3
2018-11-18,13,17,262,273,0,1
2018-11-18,14,15,250,285,0,1
2018-11-18,14,15,257,284,0,2
2018-11-18,14,15,262,258,0,1
2018-11-18,14,15,264,171,0,1
2018-11-18,14,15,284,257,0,2
2018-11-18,14,15,284,261,0,2
2018-11-18,14,15,289,277,0,2
2018-11-18,14,16,246,257,0,1
2018-11-18,14,16,257,284,0,2
2018-11-18,14,16,258,285,0,2
2018-11-18,14,16,261,258,0,2
2018-11-18,14,16,264,247,0,4
2018-11-18,14,16,273,284,0,1
2018-11-18,14,16,277,189,0,2
2018-11-18,14,16,289,183,0,1
2018-11-18,15,16,248,253,0,1
2018-11-18,15,16,265,247,0,1
2018-11-18,15,16,273,246,0,1
2018-11-18,15,16,284,256,0,2
2018-11-18,15,16,290,171,0,1
2018-11-18,15,17,246,183,0,1
2018-11-18,15,17,257,290,0,1
2018-11-18,15,17,265,183,0,2
2018-11-18,16,17,257,284,0,2
2018-11-18,16,17,258,277,0,1
2018-11-18,16,17,277,258,0,1
2018-11-18,16,17,290,289,0,1
2018-11-18,17,18,183,260,0,1
2018-11-18,17,18,262,261,0,2
2018-11-18,17,19,248,289,0,1
2018-11-18,17,19,249,250,0,1
2018-11-18,18,19,248,171,0,1
2018-11-18,18,19,249,289,0,1
2018-11-18,18,19,261,248,0,1
2018-11-18,18,19,261,285,0,1
2018-11-18,18,20,289,248,0,1
2018-11-18,19,20,265,259,0,2
2018-11-18,19,21,247,258,0,1
2018-11-18,19,21,247,277,0,1
2018-11-18,19,21,258,264,0,1
2018-11-18,20,21,289,183,0,1
2018-11-18,21,22,171,290,0,1
2018-11-18,21,22,248,249,0,1
2018-11-18,21,22,248,290,0,1
2018-11-18,21,22,259,289,0,1
2018-11-18,21,23,289,265,0,3
2018-11-18,22,0,189,273,0,2
2018-11-18,22,23,248,261,0,1
2018-11-18,22,23,259,250,0,1
2018-11-18,22,23,289,262,0,1
2018-11-18,23,0,171,289,0,2
2018-11-18,23,0,189,246,0,1
2018-11-18,23,0,259,273,0,1
2018-11-18,23,0,275,259,0,1
2018-11-19,0,1,189,273,1,1
2018-11-19,0,2,248,250,1,1
2018-11-19,2,3,183,273,1,2
2018-11-19,2,4,171,261,1,1
2018-11-19,3,4,171,261,1,1
2018-11-19,3,5,247,250,1,2
2018-11-19,6,7,262,285,1,1
2018-11-19,6,7,265,259,1,1
2018-11-19,7,8,285,262,1,1
2018-11-19,7,8,290,275,1,1
2018-11-19,7,9,265,259,1,1
2018-11-19,8,9,246,254,1,1
2018-11-19,8,9,265,189,1,1
2018-11-19,8,9,265,249,1,1
2018-11-19,8,9,273,260,1,1
2018-11-19,8,9,290,248,1,1
2018-11-19,8,10,189,171,1,1
2018-11-19,8,10,265,250,1,1
2018-11-19,8,10,290,253,1,1
2018-11-19,9,10,251,242,1,1
2018-11-19,9,10,259,225,1,1
2018-11-19,9,10,259,247,1,1
2018-11-19,9,10,261,248,1,1
2018-11-19,9,10,264,171,1,2
2018-11-19,10,11,246,285,1,1
2018-11-19,10,11,249,255,1,1
2018-11-19,10,11,261,248,1,1
2018-11-19,10,11,265,171,1,1
2018-11-19,10,11,290,171,1,1
2018-11-19,10,12,171,284,1,1
2018-11-19,10,12,249,255,1,1
2018-11-19,10,12,253,257,1,1
2018-11-19,10,12,265,254,1,1
2018-11-19,11,12,247,259,1,1
2018-11-19,11,12,250,257,1,1
2018-11-19,11,12,290,171,1,1
2018-11-19,11,13,250,249,1,1
2018-11-19,12,13,248,264,1,2
2018-11-19,12,13,249,171,1,1
2018-11-19,12,13,254,290,1,1
2018-11-19,12,14,255,252,1,1
2018-11-19,12,14,277,273,1,3
2018-11-19,12,14,290,246,1,1
2018-11-19,13,14,225,284,1,1
2018-11-19,13,14,249,171,1,1
2018-11-19,13,14,260,265,1,1
2018-11-19,13,15,246,290,1,1
2018-11-19,13,15,257,264,1,1
2018-11-19,14,15,225,257,1,1
2018-11-19,14,15,246,248,1,1
2018-11-19,14,15,248,265,1,1
2018-11-19,14,15,259,248,1,1
2018-11-19,14,15,273,246,1,1
2018-11-19,14,16,248,256,1,1
2018-11-19,15,16,171,290,1,1
2018-11-19,15,16,183,289,1,1
2018-11-19,15,16,189,273,1,1
